наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;Размер
Костюм для девочки;"Состав: хлопок 100%; Цвет: ментоловый, Кити; Ткань: кулирка.";153,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0749;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0749-330x330.jpg;8
Костюм для девочки;"Состав: хлопок 100%; Цвет: коралловый, Кити; Ткань: кулирка.";153,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0745;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0745-330x330.jpg;8
Костюм для девочки;"Состав: хлопок 100%; Цвет: коралловый,кошка; Ткань: кулирка.";153,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0744;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0744-330x330.jpg;4
Костюм для девочки;"Состав: хлопок 100%; Цвет: оранжевый, Кити; Ткань: кулирка.";153,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0743;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0743-330x330.jpg;8
Костюм для девочки;"Состав: хлопок 100%; Цвет: оранжевый,кошка; Ткань: кулирка.";153,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0742;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0742-330x330.jpg;4
Костюм для девочки;"Состав: хлопок 100%; Цвет: оранжевый, Мини Маус; Ткань: кулирка.";153,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0741;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0741-330x330.jpg;6
Костюм для девочки;"Состав: хлопок 100%; Цвет: жёлтый, Кити; Ткань: кулирка.";153,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0740;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0740-330x330.jpg;8
Костюм для девочки;"Состав: хлопок 100%; Цвет: жёлтый,кошка; Ткань: кулирка.";153,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0739;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0739-330x330.jpg;4
Костюм для девочки;"Состав: хлопок 100%; Цвет: жёлтый, Мини Маус; Ткань: кулирка.";153,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0738;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0738-330x330.jpg;6
Бриджи для мальчика;"Состав: хлопок 95%, лайкра 5%; Цвет: синий/серый, Police; Ткань: тонкая джинса.";150,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0331;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0331-330x330.jpg;"26 (рост 92);27 (рост 98);28 (рост 104);29 (рост 110)"
Халат махровый;"Состав: хлопок 100%; Цвет: коралловый; Ткань: махра.";390,00;13;http://vasilek-omsk.ru/devochki-odezhda/R0189;http://vasilek-omsk.ru/image/cache/data/ROSSIYA/R0189-330x330.jpg;"98;104;110;116;122"
Халат махровый;"Состав: хлопок 100%; Цвет: зеленый; Ткань: махра.";390,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/R0188;http://vasilek-omsk.ru/image/cache/data/ROSSIYA/R0188-330x330.jpg;"98;104;110;116"
Халат махровый;"Состав: хлопок 100%; Цвет: розовый; Ткань: махра.";390,00;13;http://vasilek-omsk.ru/devochki-odezhda/R0186;http://vasilek-omsk.ru/image/cache/data/ROSSIYA/R0186-330x330.jpg;"98;104;110;116;122"
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: т.синий, человек паук; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0728;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0728-330x330.jpg;2
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: оранжевый, человек паук; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0727;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0727-330x330.jpg;2
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: васильковый, человек паук; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0724;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0724-330x330.jpg;2
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: васильковый, трансформеры; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0754;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0722-330x330.jpg;1
Блуза для девочки;"Состав: хлопок 80%, ПЭ 20%; Цвет: белый, белое кружево; Ткань: батист.";390,00;13;http://vasilek-omsk.ru/devochki-odezhda/KZ0016;http://vasilek-omsk.ru/image/cache/data/KZ/bluza/KZ0016-330x330.jpg;"32;34;36;38;40"
Блуза для девочки;"Состав: хлопок 80%, ПЭ 20%; Цвет: белый,бусины; Ткань: батист.";442,00;13;http://vasilek-omsk.ru/devochki-odezhda/KZ0015;http://vasilek-omsk.ru/image/cache/data/KZ/bluza/KZ0015-330x330.jpg;"34;36;38;40;42"
Блуза для девочки;"Состав: хлопок 80%, ПЭ 20%; Цвет: белый,синее кружево; Ткань: батист.";442,00;13;http://vasilek-omsk.ru/devochki-odezhda/KZ0014;http://vasilek-omsk.ru/image/cache/data/KZ/bluza/KZ0014-330x330.jpg;"32;34;36;38"
Блуза для девочки;"Состав: хлопок 80%, ПЭ 20%; Цвет: белый, брошь; Ткань: батист.";490,00;13;http://vasilek-omsk.ru/devochki-odezhda/KZ0013;http://vasilek-omsk.ru/image/cache/data/KZ/bluza/KZ0013-330x330.jpg;"32;34;36"
Джинсы для мальчика;"Состав: хлопок 100%; Цвет: синий, А; Ткань: джинс средней плотности.  Точные замеры данной модели:  размер 24 (рост 104): длина- 65см, бедра- 37см;  размер 26 (рост 110): длина- 71см, бедра- 39см;  размер 28 (рост 116): длина- 77см, бедра- 41см;  размер 30 (рост 122): длина- 83см, бедра- 43см.";355,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0325;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0325-330x330.jpg;"24 (рост 104);26 (рост 110);28 (рост 116);30 (рост122)"
Джинсы для мальчика;"Состав: хлопок 100%; Цвет: синий, Н; Ткань: джинс средней плотности.  Точные замеры данной модели:  размер 24 (рост 104): длина- 65см, бедра- 37см;  размер 26 (рост 110): длина- 71см, бедра- 39см;  размер 28 (рост 116): длина- 77см, бедра- 41см;  размер 30 (рост 122): длина- 83см, бедра- 43см.";355,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0322;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0322-330x330.jpg;"24 (рост 104);26 (рост 110);28 (рост 116);30 (рост122)"
Джинсы для мальчика;"Состав: хлопок 100%; Цвет: синий, лошадь; Ткань: джинс средней плотности.  Точные замеры данной модели:  размер 24 (рост 104): длина- 65см, бедра- 37см;  размер 26 (рост 110): длина- 71см, бедра- 39см;  размер 28 (рост 116): длина- 77см, бедра- 41см;  размер 30 (рост 122): длина- 83см, бедра- 43см.";355,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0321;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0321-330x330.jpg;"24 (рост 104);28 (рост 116)"
Джинсы для мальчика;"Состав: хлопок 100%; Цвет: синий, Т; Ткань: джинс средней плотности.  Точные замеры данной модели:  размер 24 (рост 104): длина- 65см, бедра- 37см;  размер 26 (рост 110): длина- 71см, бедра- 39см;  размер 28 (рост 116): длина- 77см, бедра- 41см;  размер 30 (рост 122): длина- 83см, бедра- 43см.";355,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0320;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0320-330x330.jpg;"24 (рост 104);26 (рост 110)"
Джинсы для мальчика;"Состав: хлопок 100%; Цвет: синий, Звезда; Ткань: джинс средней плотности.  Точные замеры данной модели:  размер L (рост 98) : длина- 56см, бедра- 34см;  размер XL (рост 104) : длина- 61см, бедра- 35см;  размер 2XL (рост 110): длина- 66см, бедра- 36см;  размер 3XL (рост 116): длина- 77см, бедра- 39см.";355,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0319;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0319-330x330.jpg;"L (рост 98);XL (рост 104);2XL (рост 110)"
Джинсы для мальчика;"Состав: хлопок 100%; Цвет: синий, ALSK; Ткань: джинс средней плотности.  Точные замеры данной модели:  размер L (рост 98) : длина- 56см, бедра- 34см;  размер XL (рост 104) : длина- 61см, бедра- 35см;  размер 2XL (рост 110): длина- 66см, бедра- 36см;  размер 3XL (рост 116): длина- 77см, бедра- 39см.";355,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0317;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0317-330x330.jpg;"XL (рост 104);2XL (рост 110)"
Бриджи для мальчика;"Состав: хлопок 95%, лайкра 5%; Цвет: синий/т.синий, Police; Ткань: тонкая джинса.";150,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0316;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0316-330x330.jpg;26 (рост 92)
Бриджи для мальчика;"Состав: хлопок 95%, лайкра 5%; Цвет: синий/серый,Lexus; Ткань: тонкая джинса.";150,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0315;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0315-330x330.jpg;"26 (рост 92);27 (рост 98);28 (рост 104)"
Майка для девочки;"Состав: хлопок 90%, лайкра 10%; Цвет: св.розовый, сова; Ткань: кулир с лайкрой. Аппликация выполнена из пайеток-перевертышей.  Замеры данной модели:  рост 80: спинка- 38, ширина- 25см;  рост 90: спинка- 39, ширина- 26см;  рост 100: спинка- 41, ширина- 27см;  рост 110: спинка- 42, ширина- 28см;  рост 120: спинка- 43, ширина- 30см.";240,00;13;http://vasilek-omsk.ru/devochki-odezhda/CH0249;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0249-330x330.jpg;"80;90;100;110;120"
Майка для девочки;"Состав: хлопок 90%, лайкра 10%; Цвет: серый, сова; Ткань: кулир с лайкрой. Аппликация выполнена из пайеток-перевертышей.  Замеры данной модели:  рост 80: спинка- 38, ширина- 25см;  рост 90: спинка- 39, ширина- 26см;  рост 100: спинка- 41, ширина- 27см;  рост 110: спинка- 42, ширина- 28см;  рост 120: спинка- 43, ширина- 30см.";240,00;13;http://vasilek-omsk.ru/devochki-odezhda/CH0248;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0248-330x330.jpg;"80;90;100;110;120"
Майка для девочки;"Состав: хлопок 90%, лайкра 10%; Цвет: белый, сова; Ткань: кулир с лайкрой. Аппликация выполнена из пайеток-перевертышей.  Замеры данной модели:  рост 80: спинка- 38, ширина- 25см;  рост 90: спинка- 39, ширина- 26см;  рост 100: спинка- 41, ширина- 27см;  рост 110: спинка- 42, ширина- 28см;  рост 120: спинка- 43, ширина- 30см.";240,00;13;http://vasilek-omsk.ru/devochki-odezhda/CH0247;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0247-330x330.jpg;"80;90;100;110;120"
Майка для девочки;"Состав: хлопок 90%, лайкра 10%; Цвет: изумрудный, сова; Ткань: кулир с лайкрой. Аппликация выполнена из пайеток-перевертышей.  Замеры данной модели:  рост 80: спинка- 38, ширина- 25см;  рост 90: спинка- 39, ширина- 26см;  рост 100: спинка- 41, ширина- 27см;  рост 110: спинка- 42, ширина- 28см;  рост 120: спинка- 43, ширина- 30см.";240,00;13;http://vasilek-omsk.ru/devochki-odezhda/CH0246;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0246-330x330.jpg;"80;90;100;110;120"
Майка для девочки;"Состав: хлопок 90%, лайкра 10%; Цвет: коралловый, сова; Ткань: кулир с лайкрой. Аппликация выполнена из пайеток-перевертышей.  Замеры данной модели:  рост 80: спинка- 38, ширина- 25см;  рост 90: спинка- 39, ширина- 26см;  рост 100: спинка- 41, ширина- 27см;  рост 110: спинка- 42, ширина- 28см;  рост 120: спинка- 43, ширина- 30см.";240,00;13;http://vasilek-omsk.ru/devochki-odezhda/CH0245;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0245-330x330.jpg;"80;90;100;110;120"
Носки мужские Ecosocks М-03;"Состав: хлопок 100%; Цвет: черный; Состав: хлопок 100%.  Размер 25: размер обуви 39-40;  размер 27: размер обуви 41-42;  размер 29: размер обуви 43-44;  размер 31: размер обуви 45-46.";14,00;13;http://vasilek-omsk.ru/Noski/NM0019;http://vasilek-omsk.ru/image/cache/data/NOSKY/muzh/NM0019-330x330.jpg;"25;27"
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: зелёный, трансформеры; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0716;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0716-330x330.jpg;1
Подследники женские (1уп -10пар);"Состав: полиэстер 95%, лайкра 5%; Цвет: бежевый; Состав: полиэстер 95%,лайкра 5%.";45,00;13;http://vasilek-omsk.ru/index.php?route=product/product&path=46&product_id=7445;http://vasilek-omsk.ru/image/cache/data/NOSKY/zhenskie/NZ0018-330x330.jpg;
Брюки для девочки 5-8;"Состав: хлопок 100%; Цвет: т.коралловый, мордочки; Ткань: футер с начесом. Маломерят.  Точные замеры данной модели: размер 5 (рост 110): длина общая- 57см; размер 6 (рост 116): длина общая- 62см; размер 7 (рост 122): длина общая- 66см; размер 8 (рост 128): длина общая- 68см.";165,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0723;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0687-330x330.jpg;8
Брюки для девочки 5-8;"Состав: хлопок 100%; Цвет: малиновый, мордочки; Ткань: футер с начесом. Маломерят.  Точные замеры данной модели: размер 5 (рост 110): длина общая- 57см; размер 6 (рост 116): длина общая- 62см; размер 7 (рост 122): длина общая- 66см; размер 8 (рост 128): длина общая- 68см.";165,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0722;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0689-330x330.jpg;"7;8"
Кофта AMELIA;"Состав: хлопок 100%; Цвет: горчичный, мяч; Плотный трикотаж интерлок. Соответствие росту 86, 92, 98, 104.";95,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/A0057;http://vasilek-omsk.ru/image/cache/data/AMELIA/A0057-330x330.jpg;1
Трусики для девочек COOL KID;"Состав: хлопок 95%, спандекс 5%; Цвет: микс, Пеппа; размеры: S (1-2 года), М (3-4 года), L (5-6 года)";26,00;13;http://vasilek-omsk.ru/devochki-odezhda/1063;http://vasilek-omsk.ru/image/cache/data/TRUSY/1063-330x330.jpg;S
Трусики для девочек COOL KID;"Состав: хлопок 95%, спандекс 5%; Цвет: микс, Скай; размеры: S (1-2 года), М (3-4 года), L (5-6 года)";26,00;13;http://vasilek-omsk.ru/devochki-odezhda/1060;http://vasilek-omsk.ru/image/cache/data/TRUSY/1060-330x330.jpg;S
Носки детские Лиза C2003;"Состав: хлопок 80%, полиамид 15%; Цвет: микс, девочка; Состав: хлопок 85%, полиамид 10%, лайкра 5%.  Размер 15-20: длина стопы- 11см;  размер 20-25: длина стопы- 15см;  размер 25-30: длина стопы- 17см.";20,00;13;http://vasilek-omsk.ru/Noski/N0091;http://vasilek-omsk.ru/image/cache/data/NOSKY/N0091-330x330.jpg;"15-20;20-25"
Шорты для девочки 6-9 Sladik Mladik;"Состав: хлопок 100%; Цвет: синий, бабочки; Ткань: футер петельчатый. Модель с карманами.  Замеры данной модели: размер 6: длина- 26, обхват бедер- 39см; размер 7: длина- 27, обхват бедер- 42см; размер 8: длина- 28, обхват бедер- 44см; размер 9: длина- 29, обхват бедер- 46см.";135,00;13;http://vasilek-omsk.ru/devochki-odezhda/SM0246;http://vasilek-omsk.ru/image/cache/data/SladikMladik/SM0246-330x330.jpg;"6;7;8;9"
Шорты для девочки 6-9 Sladik Mladik;"Состав: хлопок 100%; Цвет: кремовый, цветы; Ткань: футер петельчатый. Модель с карманами.  Замеры данной модели: размер 6: длина- 26, обхват бедер- 39см; размер 7: длина- 27, обхват бедер- 42см; размер 8: длина- 28, обхват бедер- 44см; размер 9: длина- 29, обхват бедер- 46см.";135,00;13;http://vasilek-omsk.ru/devochki-odezhda/SM0245;http://vasilek-omsk.ru/image/cache/data/SladikMladik/SM0245-330x330.jpg;"6;7;8;9"
Шорты для девочки 6-9 Sladik Mladik;"Состав: хлопок 100%; Цвет: т. синий, цветы; Ткань: футер петельчатый. Модель с карманами.  Замеры данной модели: размер 6: длина- 26, обхват бедер- 39см; размер 7: длина- 27, обхват бедер- 42см; размер 8: длина- 28, обхват бедер- 44см; размер 9: длина- 29, обхват бедер- 46см.";135,00;13;http://vasilek-omsk.ru/devochki-odezhda/SM0244;http://vasilek-omsk.ru/image/cache/data/SladikMladik/SM0244-330x330.jpg;"6;7;8"
Шорты для девочки 6-9 Sladik Mladik;"Состав: хлопок 100%; Цвет: синий, звёзды; Ткань: футер петельчатый. Модель с карманами.  Замеры данной модели: размер 6: длина- 26, обхват бедер- 39см; размер 7: длина- 27, обхват бедер- 42см; размер 8: длина- 28, обхват бедер- 44см; размер 9: длина- 29, обхват бедер- 46см.";135,00;13;http://vasilek-omsk.ru/devochki-odezhda/SM0242;http://vasilek-omsk.ru/image/cache/data/SladikMladik/SM0242-3-330x330.jpg;"6;7;8;9"
Шорты для девочки 6-9 Sladik Mladik;"Состав: хлопок 100%; Цвет: ментоловый, цветочки; Ткань: футер петельчатый. Модель с карманами.  Замеры данной модели: размер 6: длина- 26, обхват бедер- 39см; размер 7: длина- 27, обхват бедер- 42см; размер 8: длина- 28, обхват бедер- 44см; размер 9: длина- 29, обхват бедер- 46см.";135,00;13;http://vasilek-omsk.ru/devochki-odezhda/SM0243;http://vasilek-omsk.ru/image/cache/data/SladikMladik/SM0243-330x330.jpg;"6;7;8;9"
Футболка K&R BABY;"Состав: хлопок 100%; Цвет: черно-синий; Ткань: кулирка.";112,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/KR0145;http://vasilek-omsk.ru/image/cache/data/KR-baby/KR0145-330x330.jpg;"152;158;164"
Футболка K&R BABY;"Состав: хлопок 100%; Цвет: голубой; Ткань: кулирка.";112,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/KR0144;http://vasilek-omsk.ru/image/cache/data/KR-baby/KR0144-330x330.jpg;"146;152;158;164"
Кофта для девочки K&R BABY;"Состав: хлопок 100%; Цвет: коричневый, бабочка; Ткань: интерлок.";128,00;13;http://vasilek-omsk.ru/devochki-odezhda/KR0018;http://vasilek-omsk.ru/image/cache/data/KR-baby/KR0018-1-330x330.jpg;"116;122;128;134"
Футболка Elnur baby;"Состав: хлопок 100%; Цвет: серый, джип; Ткань: кулирка.";105,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/EB0050;http://vasilek-omsk.ru/image/cache/data/Elnur-baby/EB0050-4-330x330.jpg;"5;8"
Комплект для девочки 34-42 жаккард;"Состав: хлопок 100%; Цвет: микс, девочка; Ткань: жаккард. Цвет в ассортименте.  Размер 34: рост 110; размер 36: рост 116; размер 38: рост 122; размер 40: рост 128; размер 42: рост 134.";115,00;13;http://vasilek-omsk.ru/devochki-odezhda/R0185;http://vasilek-omsk.ru/image/cache/data/ROSSIYA/R0166-330x330.jpg;38
Трусы женские;"Состав: хлопок 100%; Цвет: белый; Состав: хлопок 100%.";60,00;13;http://vasilek-omsk.ru/novinki/8353;http://vasilek-omsk.ru/image/cache/data/zhenskaya-odezh/trusy/8353-330x330.jpg;50-52
Трусы женские;"Состав: хлопок 100%; Цвет: микс; Состав: хлопок 100%.";60,00;13;http://vasilek-omsk.ru/novinki/6638;http://vasilek-omsk.ru/image/cache/data/zhenskaya-odezh/trusy/6638-330x330.jpg;54-56
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: сапфировый, Вспыш; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0712;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0712-330x330.jpg;1
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: т.синий, Вспыш; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0711;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0711-330x330.jpg;1
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: сине-бирюзовый, Вспыш; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0710;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0710-330x330.jpg;1
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: зелёный, Вспыш; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0705;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0705-330x330.jpg;1
Футболка для девочки 1-4 UZCO;"Состав: хлопок 100%; Цвет: коралловый, Париж; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0704;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0704-330x330.jpg;"1;2"
Футболка для девочки 1-4 UZCO;"Состав: хлопок 100%; Цвет: розовый, Париж; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0701;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0701-330x330.jpg;1
Футболка для девочки 1-4 UZCO;"Состав: хлопок 100%; Цвет: св.розовый, Париж; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0700;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0700-330x330.jpg;1
Футболка для девочки 1-4 UZCO;"Состав: хлопок 100%; Цвет: ментоловый, Париж; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0698;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0698-330x330.jpg;1
Футболка для девочки 1-4 UZCO;"Состав: хлопок 100%; Цвет: жёлтый, Париж; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0697;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0697-330x330.jpg;1
Футболка для девочки 1-4 UZCO;"Состав: хлопок 100%; Цвет: красный, Париж; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0696;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0696-330x330.jpg;1
Лосины для девочки;"Состав: бамбук 100%; Цвет: чёрный, Эльза; Состав: бамбук 100%.  Точные замеры данной модели:  размер S (рост 92): длина- 50см, ширина по бёдрам- 29см;  размер M (рост 98): длина- 55см, ширина по бёдрам- 29см;  размер L (рост 104): длина- 67см, ширина по бёдрам- 30см.";150,00;13;http://vasilek-omsk.ru/devochki-odezhda/CH0310;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0310-330x330.jpg;L
Лосины для девочки;"Состав: бамбук 100%; Цвет: синий, Эльза; Состав: бамбук 100%.  Точные замеры данной модели:  размер S (рост 92): длина- 50см, ширина по бёдрам- 29см;  размер M (рост 98): длина- 55см, ширина по бёдрам- 29см;  размер L (рост 104): длина- 67см, ширина по бёдрам- 30см.";150,00;13;http://vasilek-omsk.ru/devochki-odezhda/CH0309;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0309-330x330.jpg;M
Лосины для девочки;"Состав: бамбук 100%; Цвет: голубой, Эльза; Состав: бамбук 100%.  Точные замеры данной модели:  размер S (рост 92): длина- 50см, ширина по бёдрам- 29см;  размер M (рост 98): длина- 55см, ширина по бёдрам- 29см;  размер L (рост 104): длина- 67см, ширина по бёдрам- 30см.";150,00;13;http://vasilek-omsk.ru/devochki-odezhda/CH0307;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0307-330x330.jpg;S
Футболка 5-8 для мальчика Узбекистан;"Состав: хлопок 100%; Цвет: оранжевый, кеды; Ткань: кулирка.  Замеры данной модели: размер 5: спинка- 45, ширина- 32см; размер 6: спинка- 47, ширина- 33см; размер 7: спинка- 49, ширина- 36см; размер 8: спинка- 51, ширина- 36см.";92,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0694;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0694-330x330.jpg;8
Брюки для девочки 1-4;"Состав: хлопок 100%; Цвет: бирюзовый, мордочки; Ткань: футер с начесом. Маломерят.  Точные замеры данной модели: размер 1 (рост 86): длина общая- 44см; размер 2 (рост 92): длина общая- 46см; размер 3 (рост 98): длина общая- 48см; размер 4 (рост 104): длина общая- 50см.";135,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0688;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0688-330x330.jpg;1
Брюки для девочки 1-4;"Состав: хлопок 100%; Цвет: т.коралловый, мордочки; Ткань: футер с начесом. Маломерят.  Точные замеры данной модели: размер 1 (рост 86): длина общая- 44см; размер 2 (рост 92): длина общая- 46см; размер 3 (рост 98): длина общая- 48см; размер 4 (рост 104): длина общая- 50см.";135,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0687;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0687-330x330.jpg;1
Бюстгалтер - бра;"Состав: полиэстер 100%; Цвет: бежевый; Состав: полиэстер 100%. Чашка размер- А.";200,00;13;http://vasilek-omsk.ru/novinki/8819-B;http://vasilek-omsk.ru/image/cache/data/zhenskaya-odezh/8819-B-330x330.jpg;42-44
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: сапфировый, медведи; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0670;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0670-330x330.jpg;1
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: т.синий, медведи; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0669;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0669-330x330.jpg;1
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: зелёный, медведи; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0666;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0666-330x330.jpg;1
Футболка для мальчика 1-4 UZCO;"Состав: хлопок 100%; Цвет: т.синий, смешарики; Ткань: кулир. Качество плотное.";84,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0664;http://vasilek-omsk.ru/image/cache/data/UZ/UZCO/UZ0664-330x330.jpg;1
